"species"	"detection_cue"	"minute"	"distance_m"	"fragment"	"point"	"microhabitat"	"date"	"start_time"	"end_time"	"route"	"page_number"	"notes"
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"0-10"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"0-10"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Empidonomus_varius"	"aural"	"0-3"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Lepidocolaptes_falcinellus"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Cyanoloxia_brissonii"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Zonotrichia_capensis"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Zonotrichia_capensis"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Caracara_plancus"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Cacicus_haemorrhous"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Icterus_pyrrhopterus"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Icterus_pyrrhopterus"	"aural"	"0-3"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Vanellus_chilensis"	"aural"	"0-3"	"50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Vanellus_chilensis"	"aural"	"0-3"	"50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Paroaria_coronata"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Veniliornis_spilogaster"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Sittasomus_griseicapillus"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	1	NA
"Megarynchus_pitangua"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Megarynchus_pitangua"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Euphonia_chlorotica"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Euphonia_chlorotica"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Thraupis_sayaca"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Thraupis_sayaca"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Chlorophonia_cyanea"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Chlorophonia_cyanea"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Vireo_chivi"	"aural"	"3-5"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Stephanoxis_loddigesii"	"aural"	"5-10"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Syndactyla_rufosuperciliata"	"aural"	"5-10"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Conirostrum_speciosum"	"aural"	"5-10"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Conirostrum_speciosum"	"aural"	"5-10"	"10-25"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Pachyramphus_validus"	"aural"	"5-10"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Tachyphonus_coronatus"	"aural"	"5-10"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Rupornis_magnirostris"	"aural"	"5-10"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Pachyramphus_polychopterus"	"aural"	"5-10"	"25-50"	"D"	11	"Sub-bosque"	"2025-09-26"	"08:02"	"08:13"	"12-1"	2	NA
"Lathrotriccus_euleri"	"aural"	"0-3"	"0-10"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Syndactyla_rufosuperciliata"	"aural"	"0-3"	"0-10"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"0-10"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Saltator_similis"	"aural"	"0-3"	"10-25"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"10-25"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"10-25"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Turdus_amaurochalinus"	"aural"	"0-3"	"10-25"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Turdus_albicollis"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Paroaria_coronata"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Paroaria_coronata"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Pitangus_sulphuratus"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Zonotrichia_capensis"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Zonotrichia_capensis"	"aural"	"0-3"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Zenaida_auriculata"	"aural"	"3-5"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Zenaida_auriculata"	"aural"	"3-5"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Trichothraupis_melanops"	"aural"	"3-5"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Vanellus_chilensis"	"aural"	"3-5"	"50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Vanellus_chilensis"	"aural"	"3-5"	"50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Myiodynastes_maculatus"	"aural"	"5-10"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Troglodytes_musculus"	"aural"	"5-10"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	1	NA
"Trogon_surrucura"	"aural"	"5-10"	"25-50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	2	NA
"Rupornis_magnirostris"	"aural"	"5-10"	"50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	2	NA
"Thraupis_sayaca"	"aural"	"5-10"	"50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	2	NA
"Thraupis_sayaca"	"aural"	"5-10"	"50"	"D"	12	"Sub-bosque"	"2025-09-26"	"08:15"	"08:24"	"12-1"	2	NA
"Synallaxis_cinerascens"	"aural"	"0-3"	"0-10"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Lepidocolaptes_falcinellus"	"aural"	"0-3"	"0-10"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Cranioleuca_obsoleta"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Vireo_chivi"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Cyclarhis_gujanensis"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Myiothlypis_leucoblephara"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Zenaida_auriculata"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Saltator_similis"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Tyrannus_melancholicus"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Tyrannus_melancholicus"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Sicalis_flaveola"	"aural"	"3-5"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Veniliornis_spilogaster"	"aural"	"3-5"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Paroaria_coronata"	"aural"	"3-5"	"50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	1	NA
"Zonotrichia_capensis"	"aural"	"3-5"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Myiodynastes_maculatus"	"aural"	"3-5"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Pitangus_sulphuratus"	"aural"	"3-5"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Pitangus_sulphuratus"	"aural"	"3-5"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"0-10"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"0-10"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Turdus_albicollis"	"aural"	"5-10"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Stephanoxis_loddigesii"	"aural"	"5-10"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Troglodytes_musculus"	"aural"	"5-10"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Elaenia_mesoleuca"	"aural"	"5-10"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Myiopagis_viridicata"	"aural"	"5-10"	"10-25"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Coryphospingus_cucullatus"	"aural"	"5-10"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Pitangus_sulphuratus"	"aural"	"5-10"	"25-50"	"D"	1	"Sub-bosque"	"2025-11-13"	"07:39"	"07:50"	"12-1"	2	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"0-10"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Stephanoxis_loddigesii"	"aural"	"0-3"	"0-10"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Thraupis_sayaca"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Vireo_chivi"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Cyclarhis_gujanensis"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Thamnophilus_caerulescens"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Pachyramphus_polychopterus"	"aural"	"0-3"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Myiodynastes_maculatus"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Myiodynastes_maculatus"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Paroaria_coronata"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Turdus_rufiventris"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Synallaxis_cinerascens"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Zonotrichia_capensis"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Tyrannus_melancholicus"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Tyrannus_melancholicus"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Hemithraupis_guira"	"aural"	"0-3"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Lepidocolaptes_falcinellus"	"aural"	"3-5"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Patagioenas_picazuro"	"aural"	"3-5"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Euphonia_chlorotica"	"aural"	"5-10"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Euphonia_chlorotica"	"aural"	"5-10"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	1	NA
"Cyanoloxia_brissonii"	"aural"	"5-10"	"0-10"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	2	NA
"Troglodytes_musculus"	"aural"	"5-10"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	2	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	2	NA
"Megarynchus_pitangua"	"aural"	"5-10"	"10-25"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	2	NA
"Cranioleuca_obsoleta"	"aural"	"5-10"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	2	NA
"Patagioenas_cayennensis"	"aural"	"5-10"	"25-50"	"D"	2	"Sub-bosque"	"2025-11-13"	"07:24"	"07:34"	"12-1"	2	NA
"Camptostoma_obsoletum"	"aural"	"0-3"	"10-25"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Myiopagis_viridicata"	"aural"	"0-3"	"10-25"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Conirostrum_speciosum"	"aural"	"0-3"	"10-25"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Hemithraupis_guira"	"aural"	"0-3"	"10-25"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Cyclarhis_gujanensis"	"aural"	"0-3"	"10-25"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Vireo_chivi"	"aural"	"0-3"	"10-25"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Turdus_leucomelas"	"aural"	"0-3"	"10-25"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Megarynchus_pitangua"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Basileuterus_culicivorus"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Paroaria_coronata"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Setophaga_pitiayumi"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Leptotila_verreauxi"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Patagioenas_picazuro"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
"Euphonia_chlorotica"	"aural"	"0-3"	"25-50"	"D"	3	"Sub-bosque"	"2025-11-13"	"07:10"	"07:20"	"12-1"	1	NA
